datetime,option_symbol,action,order_size
2024-02-13T17:53:45.031730072Z,SPX   241018P04500000,B,50
2024-02-13T20:55:19.887324522Z,SPX   241018P04125000,S,20
2024-02-13T16:36:30.627721145Z,SPX   241018P04125000,B,20
2024-02-13T19:39:38.324429216Z,SPX   241018P04675000,S,50
2024-02-13T19:01:03.160232257Z,SPX   241018P04675000,B,50
2024-02-13T15:07:24.759444611Z,SPX   241018P04000000,S,50
2024-02-13T14:37:34.331044239Z,SPX   241018P04000000,B,50
2024-02-13T19:59:00.746807448Z,SPX   241220P04625000,S,50
2024-02-13T15:31:21.558955650Z,SPX   241220P04625000,B,50
2024-02-13T19:49:02.492358171Z,SPX   241220P03925000,S,50
2024-02-13T15:33:47.466190439Z,SPX   241220P03925000,B,50
2024-02-13T19:58:56.173435035Z,SPX   241220P04425000,S,50
2024-02-13T17:45:32.008616884Z,SPX   241220P04425000,B,50
2024-02-13T19:58:50.169397178Z,SPX   241220P04675000,S,50
2024-02-13T19:00:54.549395324Z,SPX   241220P04675000,B,50
2024-02-13T21:00:14.905920842Z,SPX   241220C04950000,S,50
2024-02-13T19:15:13.457340398Z,SPX   241220C04950000,B,50
2024-02-13T19:58:59.740943000Z,SPX   241220P04525000,S,50
2024-02-13T15:41:50.344603392Z,SPX   241220P04525000,B,50
2024-02-13T20:51:34.629559599Z,SPX   241220P04075000,S,50
2024-02-13T17:54:09.071167039Z,SPX   241220P04075000,B,50
2024-02-13T17:25:40.795012758Z,SPX   240216P04910000,S,50
2024-02-13T16:24:17.538419076Z,SPX   240216P04910000,B,50
2024-02-13T17:15:14.312135665Z,SPX   240216P04930000,S,50
2024-02-13T16:43:46.518724051Z,SPX   240216P04930000,B,50
2024-02-13T18:53:10.801332496Z,SPX   240216P04870000,S,50
2024-02-13T17:24:15.041682870Z,SPX   240216P04870000,B,50
2024-02-13T16:51:54.271468300Z,SPX   240216P04960000,S,50
2024-02-13T16:48:04.771116048Z,SPX   240216P04960000,B,50
2024-02-13T20:57:00.018993681Z,SPX   240216C05030000,S,50
2024-02-13T20:04:56.272154414Z,SPX   240216C05030000,B,50
2024-02-13T16:56:15.413804420Z,SPX   240216P04990000,S,20
2024-02-13T16:27:56.045200005Z,SPX   240216P04990000,B,20
2024-02-13T20:37:06.704419350Z,SPX   240216C04940000,S,50
2024-02-13T19:52:51.374013913Z,SPX   240216C04940000,B,50
2024-02-13T20:32:56.325878334Z,SPX   240216C04980000,S,50
2024-02-13T20:24:24.647184440Z,SPX   240216C04980000,B,50
2024-02-13T19:49:20.173421200Z,SPX   240216P04835000,S,50
2024-02-13T14:44:26.902214164Z,SPX   240216P04835000,B,50
2024-02-13T20:00:40.848019088Z,SPX   240216P04765000,S,50
2024-02-13T14:45:10.565397641Z,SPX   240216P04765000,B,50
2024-02-13T16:57:05.938054828Z,SPX   240216P04955000,S,50
2024-02-13T16:38:38.304109195Z,SPX   240216P04955000,B,50
2024-02-13T16:55:23.543715300Z,SPX   240216P04945000,S,28
2024-02-13T16:38:38.304109195Z,SPX   240216P04945000,B,28
2024-02-13T20:37:06.704419350Z,SPX   240216C04935000,S,50
2024-02-13T20:22:53.103633144Z,SPX   240216C04935000,B,50
2024-02-13T14:45:21.994300577Z,SPX   240216P05045000,S,50
2024-02-13T14:35:47.866077010Z,SPX   240216P05045000,B,50
2024-02-13T20:35:05.007560528Z,SPX   240216C04945000,S,50
2024-02-13T20:18:57.075134739Z,SPX   240216C04945000,B,50
2024-02-13T19:23:48.484833775Z,SPX   241220P04200000,S,50
2024-02-13T15:34:28.830345231Z,SPX   241220P04200000,B,50
2024-02-13T19:23:33.215144012Z,SPX   241220P03900000,S,50
2024-02-13T14:46:56.091842951Z,SPX   241220P03900000,B,50
2024-02-13T18:01:22.541061773Z,SPX   241220P05000000,S,13
2024-02-13T16:48:16.717023568Z,SPX   241220P05000000,B,13
2024-02-13T20:59:09.490085392Z,SPX   241220P04700000,S,50
2024-02-13T14:47:01.048136544Z,SPX   241220P04700000,B,50
2024-02-13T19:19:05.397012711Z,SPX   241220P03300000,S,50
2024-02-13T14:37:42.300341698Z,SPX   241220P03300000,B,50
2024-02-13T20:14:22.314414663Z,SPX   241220P05300000,S,50
2024-02-13T19:25:19.690793039Z,SPX   241220P05300000,B,50
2024-02-13T20:53:11.223985183Z,SPX   241220P03600000,S,50
2024-02-13T15:50:05.773090533Z,SPX   241220P03600000,B,50
2024-02-13T20:31:04.559053405Z,SPX   240216C04950000,S,50
2024-02-13T20:24:38.555337253Z,SPX   240216C04950000,B,50
2024-02-13T20:33:54.507282206Z,SPX   241220P03650000,S,50
2024-02-13T19:50:17.677583779Z,SPX   241220P03650000,B,50
2024-02-13T21:00:31.304950505Z,SPX   240216C04725000,S,10
2024-02-13T19:49:14.213145526Z,SPX   240216C04725000,B,10
2024-02-13T19:49:02.850751452Z,SPX   241220P04050000,S,50
2024-02-13T15:33:40.293282841Z,SPX   241220P04050000,B,50
2024-02-13T19:59:21.418799485Z,SPX   241220P03350000,S,50
2024-02-13T14:39:40.709682393Z,SPX   241220P03350000,B,50
2024-02-13T19:21:54.521495060Z,SPX   240920P04775000,S,50
2024-02-13T16:11:36.610298424Z,SPX   240920P04775000,B,50
2024-02-13T19:29:17.266031883Z,SPX   240920P04375000,S,50
2024-02-13T16:47:33.296925213Z,SPX   240920P04375000,B,50
2024-02-13T19:17:40.837724408Z,SPX   240920P04050000,S,50
2024-02-13T15:21:00.183483645Z,SPX   240920P04050000,B,50
2024-02-13T18:01:10.079732007Z,SPX   240920P04600000,S,50
2024-02-13T16:28:52.328324658Z,SPX   240920P04600000,B,50
2024-02-13T18:22:48.378079030Z,SPX   240920P04750000,S,39
2024-02-13T16:28:52.328351148Z,SPX   240920P04750000,B,39
2024-02-13T20:55:10.001623812Z,SPX   240816P04700000,S,50
2024-02-13T16:33:00.151746539Z,SPX   240816P04700000,B,50
2024-02-13T18:48:21.872190131Z,SPX   240816P04750000,S,50
2024-02-13T16:57:05.908028303Z,SPX   240816P04750000,B,50
2024-02-13T19:34:50.238881506Z,SPX   240816P03950000,S,50
2024-02-13T17:43:10.183986110Z,SPX   240816P03950000,B,50
2024-02-13T20:34:47.060080672Z,SPX   240816C04950000,S,20
2024-02-13T19:53:42.943288860Z,SPX   240816C04950000,B,20
2024-02-13T15:26:47.291105457Z,SPX   240816C04975000,S,9
2024-02-13T14:59:40.499910347Z,SPX   240816C04975000,B,9
2024-02-13T18:57:34.138854942Z,SPX   240216P05050000,S,50
2024-02-13T16:29:09.231944554Z,SPX   240216P05050000,B,50
2024-02-13T18:43:07.687993848Z,SPX   240816P04675000,S,50
2024-02-13T17:33:36.241529911Z,SPX   240816P04675000,B,50
2024-02-13T20:41:45.175542939Z,SPX   240816P04600000,S,45
2024-02-13T14:43:07.960308642Z,SPX   240816P04600000,B,45
2024-02-13T19:33:05.060622977Z,SPX   240816P04800000,S,50
2024-02-13T17:43:10.183981918Z,SPX   240816P04800000,B,50
2024-02-13T19:42:11.243820222Z,SPX   240816P04925000,S,50
2024-02-13T15:19:21.742653484Z,SPX   240816P04925000,B,50
2024-02-13T19:22:43.405880052Z,SPX   241018P04350000,S,50
2024-02-13T17:01:57.824799550Z,SPX   241018P04350000,B,50
2024-02-13T20:55:19.887318335Z,SPX   241018P05025000,S,12
2024-02-13T17:40:09.554454303Z,SPX   241018P05025000,B,12
2024-02-13T18:58:56.538703447Z,SPX   241018P04900000,S,50
2024-02-13T14:58:39.920602403Z,SPX   241018P04900000,B,50
2024-02-13T20:55:19.887324522Z,SPX   241018P04725000,S,21
2024-02-13T17:40:09.554459554Z,SPX   241018P04725000,B,21
2024-02-13T20:34:19.250637017Z,SPX   241220P03325000,S,2
2024-02-13T19:50:22.695694884Z,SPX   241220P03325000,B,2
2024-02-13T19:23:58.815713045Z,SPX   241220P05125000,S,12
2024-02-13T17:29:39.146559820Z,SPX   241220P05125000,B,12
2024-02-13T19:49:03.012531456Z,SPX   241220P04225000,S,50
2024-02-13T15:41:49.428212167Z,SPX   241220P04225000,B,50
2024-02-13T19:23:58.815713045Z,SPX   241220P04775000,S,35
2024-02-13T15:44:55.231160697Z,SPX   241220P04775000,B,35
2024-02-13T19:59:10.676050149Z,SPX   241220P03625000,S,50
2024-02-13T15:41:49.429359595Z,SPX   241220P03625000,B,50
2024-02-13T20:27:16.823071603Z,SPX   241220P04875000,S,40
2024-02-13T19:56:58.188163940Z,SPX   241220P04875000,B,40
2024-02-13T19:25:59.361881913Z,SPX   241220P04975000,S,13
2024-02-13T15:20:51.474195526Z,SPX   241220P04975000,B,13
2024-02-13T19:50:26.229773173Z,SPX   241220P03825000,S,50
2024-02-13T15:34:32.195105204Z,SPX   241220P03825000,B,50
2024-02-13T18:30:24.669048271Z,SPX   240216P04890000,S,40
2024-02-13T16:27:56.045209975Z,SPX   240216P04890000,B,40
2024-02-13T20:28:45.746999805Z,SPX   240216C04920000,S,20
2024-02-13T20:22:55.029106606Z,SPX   240216C04920000,B,20
2024-02-13T17:37:21.889931270Z,SPX   240216P04980000,S,25
2024-02-13T16:30:46.875887000Z,SPX   240216P04980000,B,25
2024-02-13T16:53:47.939665174Z,SPX   240216P04970000,S,50
2024-02-13T16:51:19.029619878Z,SPX   240216P04970000,B,50
2024-02-13T20:49:05.663221577Z,SPX   240216P04795000,S,29
2024-02-13T18:42:52.093592068Z,SPX   240216P04795000,B,29
2024-02-13T19:30:35.621160637Z,SPX   240216C04965000,S,50
2024-02-13T19:23:45.548885768Z,SPX   240216C04965000,B,50
2024-02-13T19:59:56.310152093Z,SPX   240216P04745000,S,50
2024-02-13T14:33:25.333515592Z,SPX   240216P04745000,B,50
2024-02-13T19:58:31.976988053Z,SPX   241220P04300000,S,50
2024-02-13T16:07:42.512085964Z,SPX   241220P04300000,B,50
2024-02-13T20:58:52.094056850Z,SPX   241220P05100000,S,50
2024-02-13T17:38:29.477035458Z,SPX   241220P05100000,B,50
2024-02-13T19:57:23.285225754Z,SPX   241220P04800000,S,50
2024-02-13T14:57:55.663666902Z,SPX   241220P04800000,B,50
2024-02-13T19:26:16.814107715Z,SPX   241220P03400000,S,50
2024-02-13T14:38:03.534561467Z,SPX   241220P03400000,B,50
2024-02-13T20:59:04.083730084Z,SPX   240216C04600000,S,10
2024-02-13T20:08:52.350465906Z,SPX   240216C04600000,B,10
2024-02-13T20:45:33.914558163Z,SPX   241220P04000000,S,50
2024-02-13T16:48:56.302625419Z,SPX   241220P04000000,B,50
2024-02-13T19:59:08.208065135Z,SPX   241220P03700000,S,50
2024-02-13T16:16:48.240334184Z,SPX   241220P03700000,B,50
2024-02-13T20:35:40.322967819Z,SPX   240216C01600000,S,10
2024-02-13T20:22:48.089505544Z,SPX   240216C01600000,B,10
2024-02-13T20:56:51.452244529Z,SPX   241220P04500000,S,50
2024-02-13T16:48:56.302619371Z,SPX   241220P04500000,B,50
2024-02-13T19:55:47.145609627Z,SPX   241220P03750000,S,50
2024-02-13T15:42:02.011202086Z,SPX   241220P03750000,B,50
2024-02-13T20:59:09.483299193Z,SPX   241220P03950000,S,50
2024-02-13T16:24:57.417533118Z,SPX   241220P03950000,B,50
2024-02-13T20:33:27.962783309Z,SPX   240216C05000000,S,24
2024-02-13T20:04:56.272148903Z,SPX   240216C05000000,B,24
2024-02-13T19:55:48.701112754Z,SPX   241220P04150000,S,50
2024-02-13T15:33:38.563863053Z,SPX   241220P04150000,B,50
2024-02-13T20:34:44.792931902Z,SPX   241220P03450000,S,50
2024-02-13T19:12:26.948915205Z,SPX   241220P03450000,B,50
2024-02-13T20:56:05.704070298Z,SPX   240920C05100000,S,46
2024-02-13T20:44:04.980314724Z,SPX   240920C05100000,B,46
2024-02-13T20:46:08.201156709Z,SPX   240920P03650000,S,50
2024-02-13T14:47:35.279247440Z,SPX   240920P03650000,B,50
2024-02-13T19:49:55.787311937Z,SPX   240920P03150000,S,50
2024-02-13T15:01:17.009490838Z,SPX   240920P03150000,B,50
2024-02-13T19:28:22.250289023Z,SPX   240920P04925000,S,15
2024-02-13T15:32:02.633782465Z,SPX   240920P04925000,B,15
2024-02-13T20:28:30.428893389Z,SPX   250620P03550000,S,50
2024-02-13T17:56:42.590321610Z,SPX   250620P03550000,B,50
2024-02-13T19:05:07.422018445Z,SPX   250620P04700000,S,5
2024-02-13T17:45:00.788239619Z,SPX   250620P04700000,B,5
2024-02-13T19:17:59.185010852Z,SPX   240920P04025000,S,50
2024-02-13T18:53:32.698667673Z,SPX   240920P04025000,B,50
2024-02-13T20:55:18.477726891Z,SPX   240816P04400000,S,50
2024-02-13T17:02:10.650732638Z,SPX   240816P04400000,B,50
2024-02-13T19:41:00.352517831Z,SPX   240216P04825000,S,50
2024-02-13T16:43:05.042863225Z,SPX   240216P04825000,B,50
2024-02-13T20:04:51.083507005Z,SPX   240816P04375000,S,50
2024-02-13T15:22:56.724223393Z,SPX   240816P04375000,B,50
2024-02-13T20:40:57.419198402Z,SPX   240816P03800000,S,50
2024-02-13T19:36:07.031103248Z,SPX   240816P03800000,B,50
2024-02-13T20:56:05.108407098Z,SPX   240816C05050000,S,45
2024-02-13T20:42:04.485138373Z,SPX   240816C05050000,B,45
2024-02-13T20:25:44.121724930Z,SPX   240816P04425000,S,50
2024-02-13T19:37:31.712066215Z,SPX   240816P04425000,B,50
2024-02-13T20:27:44.929988607Z,SPX   240216C04925000,S,50
2024-02-13T20:24:51.376273312Z,SPX   240216C04925000,B,50
2024-02-13T19:00:54.266315461Z,SPX   240816P04900000,S,50
2024-02-13T14:32:58.360611002Z,SPX   240816P04900000,B,50
2024-02-13T20:53:35.568970927Z,SPX   240816C05200000,S,50
2024-02-13T20:12:14.890467579Z,SPX   240816C05200000,B,50
2024-02-13T19:29:41.181308106Z,SPX   240816P05000000,S,50
2024-02-13T17:45:44.399327613Z,SPX   240816P05000000,B,50
2024-02-13T20:25:44.121724930Z,SPX   240816P03150000,S,50
2024-02-13T16:58:12.289272100Z,SPX   240816P03150000,B,50
2024-02-13T19:23:17.660729975Z,SPX   240920P05075000,S,50
2024-02-13T15:14:05.548125669Z,SPX   240920P05075000,B,50
2024-02-13T20:22:32.249726658Z,SPX   240216P04730000,S,50
2024-02-13T16:26:43.887304534Z,SPX   240216P04730000,B,50
2024-02-13T17:36:19.011582878Z,SPX   240920C05350000,S,33
2024-02-13T15:01:47.210022242Z,SPX   240920C05350000,B,33
2024-02-13T19:39:38.324429216Z,SPX   241018P03900000,S,30
2024-02-13T17:04:53.110996765Z,SPX   241018P03900000,B,30
2024-02-13T20:56:46.892328869Z,SPX   241018C05600000,S,50
2024-02-13T20:04:19.475936425Z,SPX   241018C05600000,B,50
2024-02-13T20:34:41.892272233Z,SPX   241018P04100000,S,50
2024-02-13T19:39:38.324424215Z,SPX   241018P04100000,B,50
2024-02-13T20:27:16.591285264Z,SPX   241220P04925000,S,28
2024-02-13T19:50:20.927615817Z,SPX   241220P04925000,B,28
2024-02-13T19:57:19.693098680Z,SPX   241220P03725000,S,50
2024-02-13T17:54:15.088852594Z,SPX   241220P03725000,B,50
2024-02-13T19:49:03.058004815Z,SPX   241220P05025000,S,50
2024-02-13T15:20:02.803026744Z,SPX   241220P05025000,B,50
2024-02-13T19:57:18.686462743Z,SPX   241220P04275000,S,50
2024-02-13T15:33:41.957531917Z,SPX   241220P04275000,B,50
2024-02-13T20:50:14.212446734Z,SPX   241220C05050000,S,10
2024-02-13T20:16:42.900219563Z,SPX   241220C05050000,B,10
2024-02-13T20:32:13.423062514Z,SPX   241220P04825000,S,14
2024-02-13T19:57:03.707342782Z,SPX   241220P04825000,B,14
2024-02-13T19:49:04.676773455Z,SPX   241220P04175000,S,50
2024-02-13T15:04:45.770960126Z,SPX   241220P04175000,B,50
2024-02-13T20:29:27.633410341Z,SPX   240216C04930000,S,50
2024-02-13T20:03:54.024581498Z,SPX   240216C04930000,B,50
2024-02-13T20:43:17.066796025Z,SPX   240216C05020000,S,50
2024-02-13T20:04:56.272154414Z,SPX   240216C05020000,B,50
2024-02-13T19:06:21.556196293Z,SPX   240216P05010000,S,50
2024-02-13T16:37:28.092983489Z,SPX   240216P05010000,B,50
2024-02-13T17:22:19.575815819Z,SPX   240216P04985000,S,4
2024-02-13T16:18:15.806103230Z,SPX   240216P04985000,B,4
2024-02-13T17:51:08.871142702Z,SPX   240216P04905000,S,50
2024-02-13T16:30:24.315781695Z,SPX   240216P04905000,B,50
2024-02-13T17:09:40.309537227Z,SPX   240216P04915000,S,50
2024-02-13T16:51:54.271468300Z,SPX   240216P04915000,B,50
2024-02-13T17:27:42.566810789Z,SPX   240216P04895000,S,48
2024-02-13T17:01:01.421069362Z,SPX   240216P04895000,B,48
2024-02-13T20:29:01.903747867Z,SPX   240216C04785000,S,10
2024-02-13T20:22:53.725578228Z,SPX   240216C04785000,B,10
2024-02-13T20:53:16.342441660Z,SPX   240216C05005000,S,50
2024-02-13T20:19:13.699399421Z,SPX   240216C05005000,B,50
2024-02-13T19:16:18.024153544Z,SPX   240216P04805000,S,50
2024-02-13T17:21:31.352362649Z,SPX   240216P04805000,B,50
2024-02-13T16:54:20.506406809Z,SPX   240216P05005000,S,50
2024-02-13T16:37:26.702989534Z,SPX   240216P05005000,B,50
2024-02-13T21:00:30.598774248Z,SPX   241220C05900000,S,50
2024-02-13T20:04:34.290394523Z,SPX   241220C05900000,B,50
2024-02-13T20:38:53.687621530Z,SPX   241220C05000000,S,50
2024-02-13T20:03:55.393079577Z,SPX   241220C05000000,B,50
2024-02-13T20:01:24.257460957Z,SPX   240216P04750000,S,50
2024-02-13T14:36:32.701664248Z,SPX   240216P04750000,B,50
2024-02-13T20:53:01.483976828Z,SPX   241220C05300000,S,50
2024-02-13T20:12:17.083748944Z,SPX   241220C05300000,B,50
2024-02-13T20:38:11.885084673Z,SPX   240216P04725000,S,50
2024-02-13T18:16:20.026041386Z,SPX   240216P04725000,B,50
2024-02-13T20:59:50.023160623Z,SPX   240216C04800000,S,10
2024-02-13T19:53:12.597027413Z,SPX   240216C04800000,B,10
2024-02-13T20:18:14.590604034Z,SPX   240216P04600000,S,50
2024-02-13T16:48:22.064218590Z,SPX   240216P04600000,B,50
2024-02-13T16:52:05.096853735Z,SPX   240216P05000000,S,50
2024-02-13T16:43:52.698876563Z,SPX   240216P05000000,B,50
2024-02-13T17:09:20.768012135Z,SPX   240216P04900000,S,50
2024-02-13T16:43:39.802190162Z,SPX   240216P04900000,B,50
2024-02-13T18:53:07.873693238Z,SPX   240216P04850000,S,50
2024-02-13T16:52:32.094672579Z,SPX   240216P04850000,B,50
2024-02-13T20:35:40.322967819Z,SPX   240216C02350000,S,10
2024-02-13T20:15:32.880387613Z,SPX   240216C02350000,B,10
2024-02-13T18:50:28.273330365Z,SPX   240920P04975000,S,24
2024-02-13T15:43:33.281149393Z,SPX   240920P04975000,B,24
2024-02-13T20:51:05.939158328Z,SPX   240920P04225000,S,50
2024-02-13T17:15:19.195059752Z,SPX   240920P04225000,B,50
2024-02-13T20:23:02.013261997Z,SPX   240920P03550000,S,50
2024-02-13T18:36:42.474576490Z,SPX   240920P03550000,B,50
2024-02-13T20:14:36.585478381Z,SPX   240920P04725000,S,50
2024-02-13T15:43:36.871273050Z,SPX   240920P04725000,B,50
2024-02-13T18:30:01.405160542Z,SPX   240920P04900000,S,50
2024-02-13T16:28:52.328319687Z,SPX   240920P04900000,B,50
2024-02-13T20:42:35.590558091Z,SPX   240920P03775000,S,50
2024-02-13T15:43:36.871273050Z,SPX   240920P03775000,B,50
2024-02-13T18:08:59.523107306Z,SPX   240920P04475000,S,50
2024-02-13T16:15:00.308301947Z,SPX   240920P04475000,B,50
2024-02-13T20:21:35.972271294Z,SPX   240920P02400000,S,50
2024-02-13T18:44:05.005680800Z,SPX   240920P02400000,B,50
2024-02-13T19:59:06.149790090Z,SPX   240920P05050000,S,50
2024-02-13T14:58:49.478851262Z,SPX   240920P05050000,B,50
2024-02-13T20:13:34.495215474Z,SPX   240920P04675000,S,50
2024-02-13T19:29:17.266021740Z,SPX   240920P04675000,B,50
2024-02-13T17:54:18.016152556Z,SPX   240920P04800000,S,50
2024-02-13T17:36:26.191723703Z,SPX   240920P04800000,B,50
2024-02-13T20:41:36.928315761Z,SPX   240920P03750000,S,50
2024-02-13T16:11:36.610298424Z,SPX   240920P03750000,B,50
2024-02-13T20:13:17.871125039Z,SPX   240920P03500000,S,37
2024-02-13T16:43:16.317237408Z,SPX   240920P03500000,B,37
2024-02-13T18:43:39.996742691Z,SPX   240920P04150000,S,50
2024-02-13T17:36:23.821295783Z,SPX   240920P04150000,B,50
2024-02-13T20:51:05.939153115Z,SPX   240920P04250000,S,50
2024-02-13T19:02:49.546308596Z,SPX   240920P04250000,B,50
2024-02-13T20:56:05.811722056Z,SPX   240920P04650000,S,41
2024-02-13T15:39:23.376598287Z,SPX   240920P04650000,B,41
2024-02-13T17:18:27.257430998Z,SPX   240816P04775000,S,50
2024-02-13T16:49:07.626521235Z,SPX   240816P04775000,B,50
2024-02-13T20:04:52.327107935Z,SPX   240816P04250000,S,50
2024-02-13T16:50:26.807101618Z,SPX   240816P04250000,B,50
2024-02-13T21:14:18.226533080Z,SPX   240816C05600000,S,50
2024-02-13T20:39:23.173847303Z,SPX   240816C05600000,B,50
2024-02-13T20:55:10.001623812Z,SPX   240816P04825000,S,50
2024-02-13T18:10:48.356420095Z,SPX   240816P04825000,B,50
2024-02-13T20:41:45.175542939Z,SPX   240816P04650000,S,20
2024-02-13T19:11:43.039528039Z,SPX   240816P04650000,B,20
2024-02-13T20:58:33.872759377Z,SPX   240816C05500000,S,50
2024-02-13T20:27:44.024187807Z,SPX   240816C05500000,B,50
2024-02-13T20:56:56.321266206Z,SPX   240216P04820000,S,4
2024-02-13T16:52:32.094677888Z,SPX   240216P04820000,B,4
2024-02-13T20:27:47.325491760Z,SPX   240216P04560000,S,50
2024-02-13T17:06:57.844426852Z,SPX   240216P04560000,B,50
2024-02-13T16:50:11.468167717Z,SPX   240216C04825000,S,50
2024-02-13T16:11:19.932185222Z,SPX   240216C04825000,B,50
2024-02-13T18:02:21.956978318Z,SPX   240216P05025000,S,50
2024-02-13T14:37:08.376564852Z,SPX   240216P05025000,B,50
2024-02-13T19:12:56.856937755Z,SPX   241018P04825000,S,50
2024-02-13T18:58:56.538703447Z,SPX   241018P04825000,B,50
2024-02-13T20:04:19.175330896Z,SPX   241018P03525000,S,50
2024-02-13T15:47:13.003500878Z,SPX   241018P03525000,B,50
2024-02-13T20:04:19.175326344Z,SPX   241018P05000000,S,50
2024-02-13T15:43:50.896889298Z,SPX   241018P05000000,B,50
2024-02-13T18:37:54.913048228Z,SPX   241018P04625000,S,50
2024-02-13T17:04:53.110996765Z,SPX   241018P04625000,B,50
2024-02-13T20:59:05.011012329Z,SPX   241018C05250000,S,50
2024-02-13T20:45:51.288834837Z,SPX   241018C05250000,B,50
2024-02-13T15:16:45.457023084Z,SPX   241018P04925000,S,50
2024-02-13T14:46:42.337750030Z,SPX   241018P04925000,B,50
2024-02-13T19:52:58.267603873Z,SPX   241220P04350000,S,20
2024-02-13T14:39:40.709682393Z,SPX   241220P04350000,B,20
2024-02-13T19:59:01.569325462Z,SPX   241220P04450000,S,50
2024-02-13T15:33:43.390634499Z,SPX   241220P04450000,B,50
2024-02-13T19:59:05.638733218Z,SPX   241220P04650000,S,50
2024-02-13T18:53:55.631793299Z,SPX   241220P04650000,B,50
2024-02-13T15:37:26.900966584Z,SPX   241220C04975000,S,50
2024-02-13T15:06:48.248765146Z,SPX   241220C04975000,B,50
2024-02-13T19:58:35.666771937Z,SPX   241220P04750000,S,45
2024-02-13T15:04:36.712698885Z,SPX   241220P04750000,B,45
2024-02-13T19:59:00.763361788Z,SPX   241220P04550000,S,50
2024-02-13T17:39:26.135088504Z,SPX   241220P04550000,B,50
2024-02-13T20:44:01.807868855Z,SPX   241220C05125000,S,50
2024-02-13T19:59:12.847425175Z,SPX   241220C05125000,B,50
2024-02-13T19:55:52.550331142Z,SPX   241220P04125000,S,50
2024-02-13T15:33:40.289531132Z,SPX   241220P04125000,B,50
2024-02-13T18:30:24.669048271Z,SPX   240216P04880000,S,50
2024-02-13T16:39:00.222830002Z,SPX   240216P04880000,B,50
2024-02-13T15:02:50.162540445Z,SPX   240216P05030000,S,15
2024-02-13T14:39:01.821983906Z,SPX   240216P05030000,B,15
2024-02-13T20:34:58.696787436Z,SPX   240216C05010000,S,50
2024-02-13T20:04:40.946435843Z,SPX   240216C05010000,B,50
2024-02-13T19:19:06.854270527Z,SPX   240216P04815000,S,50
2024-02-13T16:45:05.367306393Z,SPX   240216P04815000,B,50
2024-02-13T18:32:18.620446017Z,SPX   240216P04995000,S,50
